age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income_level
24,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,low_income
39,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,low_income
22,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,low_income
45,State-gov,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,48,United-States,low_income
35,Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,low_income
55,Private,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,low_income
23,Private,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,low_income
27,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,low_income
24,Private,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,White,Female,0,0,15,United-States,low_income
21,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,low_income
49,Private,Bachelors,13,Divorced,Sales,Other-relative,White,Female,0,0,35,United-States,low_income
37,Self-emp-not-inc,HS-grad,9,Never-married,Farming-fishing,Unmarried,White,Male,0,0,50,United-States,low_income
61,Private,7th-8th,4,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Male,0,0,40,Guatemala,low_income
23,Private,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,low_income
25,Private,Masters,14,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0,0,40,Mexico,low_income
29,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,low_income
51,Private,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,55,England,low_income
20,Private,HS-grad,9,Never-married,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,low_income
23,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,low_income
18,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,27,United-States,low_income
23,Private,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,32,United-States,low_income
59,Self-emp-not-inc,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,60,United-States,low_income
46,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,37,United-States,low_income
66,NA,7th-8th,4,Divorced,NA,Not-in-family,White,Male,0,0,40,United-States,low_income
36,Local-gov,11th,7,Never-married,Other-service,Unmarried,White,Female,0,0,23,United-States,low_income
44,Private,HS-grad,9,Married-spouse-absent,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,low_income
17,Private,11th,7,Never-married,Sales,Own-child,White,Male,0,0,20,United-States,low_income
27,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,low_income
53,Private,HS-grad,9,Divorced,Other-service,Not-in-family,Black,Male,0,0,40,United-States,low_income
22,Private,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,98,United-States,low_income
39,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,low_income
22,Private,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,low_income
20,Private,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,35,United-States,low_income
21,Private,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,38,Jamaica,low_income
34,Private,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,Male,0,0,50,NA,low_income
30,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,75,United-States,low_income
23,State-gov,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,21,United-States,low_income
40,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,0,0,40,United-States,low_income
43,NA,Some-college,10,Divorced,NA,Unmarried,Asian-Pac-Islander,Female,0,0,40,United-States,low_income
49,State-gov,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,low_income
32,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,Black,Male,0,0,40,United-States,low_income
42,State-gov,Bachelors,13,Never-married,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,low_income
47,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,low_income
30,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,low_income
42,Private,HS-grad,9,Widowed,Exec-managerial,Not-in-family,Black,Female,0,0,35,United-States,low_income
21,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,low_income
21,Private,HS-grad,9,Married-spouse-absent,Machine-op-inspct,Own-child,White,Female,0,0,40,Dominican-Republic,low_income
47,Private,HS-grad,9,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,United-States,low_income
43,Federal-gov,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,53,United-States,low_income
60,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,low_income
62,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,38,United-States,low_income
28,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,low_income
45,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,low_income
19,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,45,United-States,low_income
30,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,35,United-States,low_income
19,Private,12th,8,Never-married,Handlers-cleaners,Own-child,Black,Female,0,0,52,United-States,low_income
22,Federal-gov,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,10,United-States,low_income
19,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,28,United-States,low_income
26,Local-gov,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,25,United-States,low_income
62,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,35,United-States,low_income
61,Private,10th,6,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,low_income
22,Local-gov,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,53,United-States,low_income
32,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,low_income
24,NA,Some-college,10,Never-married,NA,Unmarried,White,Male,0,0,40,United-States,low_income
23,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,25,United-States,low_income
23,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,low_income
54,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,low_income
28,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,35,United-States,low_income
23,Private,12th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,low_income
72,Private,10th,6,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,20,United-States,low_income
21,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,low_income
37,Private,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,low_income
54,Private,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,low_income
22,Private,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,NA,low_income
65,Private,10th,6,Widowed,Sales,Not-in-family,White,Female,0,0,20,United-States,low_income
33,Self-emp-not-inc,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,35,United-States,low_income
27,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,low_income
34,State-gov,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,0,0,42,United-States,low_income
53,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,70,United-States,low_income
23,Private,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Portugal,low_income
26,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,United-States,low_income
33,Federal-gov,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,30,United-States,low_income
29,Local-gov,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,low_income
41,Private,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,36,United-States,low_income
63,Self-emp-not-inc,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,low_income
31,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,27,United-States,low_income
23,Private,Bachelors,13,Never-married,Sales,Own-child,Black,Female,0,0,25,United-States,low_income
31,Private,Some-college,10,Married-spouse-absent,Transport-moving,Not-in-family,Black,Male,0,0,40,NA,low_income
23,Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,low_income
24,Self-emp-not-inc,Some-college,10,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,45,United-States,low_income
67,Self-emp-not-inc,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,20,United-States,low_income
65,NA,HS-grad,9,Widowed,NA,Not-in-family,White,Female,0,0,35,United-States,low_income
21,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,Guatemala,low_income
55,Private,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,low_income
19,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,24,United-States,low_income
32,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,low_income
36,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,low_income
57,Private,Some-college,10,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,low_income
48,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,low_income
25,Private,Some-college,10,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Male,0,0,40,China,low_income
48,Private,12th,8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,low_income
44,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,low_income
18,Private,10th,6,Never-married,Other-service,Other-relative,White,Female,0,0,40,United-States,low_income
32,Local-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,Other,Female,0,0,40,NA,low_income
24,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,low_income
19,Self-emp-not-inc,9th,5,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,35,Mexico,low_income
28,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,low_income
28,Private,HS-grad,9,Separated,Handlers-cleaners,Not-in-family,Other,Male,0,0,30,United-States,low_income
49,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,low_income
58,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,low_income
68,Self-emp-inc,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,0,0,15,United-States,low_income
24,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,low_income
50,Private,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,low_income
47,Private,Some-college,10,Divorced,Other-service,Own-child,White,Female,0,0,44,United-States,low_income
54,Private,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,0,0,40,United-States,low_income
28,Private,Bachelors,13,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,30,United-States,low_income
26,State-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,low_income
39,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,low_income
41,Private,Some-college,10,Widowed,Adm-clerical,Unmarried,Black,Female,0,0,48,United-States,low_income
57,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,low_income
32,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,Columbia,low_income
41,NA,Assoc-voc,11,Divorced,NA,Not-in-family,White,Male,0,0,80,United-States,low_income
22,Private,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Female,0,0,40,United-States,low_income
33,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,40,United-States,low_income
57,Private,Some-college,10,Separated,Sales,Not-in-family,White,Female,0,0,40,United-States,low_income
40,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,low_income
48,Self-emp-not-inc,Some-college,10,Divorced,Handlers-cleaners,Own-child,White,Female,0,0,40,United-States,low_income
24,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,low_income
35,Private,HS-grad,9,Married-spouse-absent,Other-service,Unmarried,Black,Female,0,0,20,United-States,low_income
42,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,low_income
37,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,low_income
28,Private,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,80,NA,low_income
22,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,low_income
24,Private,11th,7,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,Germany,low_income
23,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,25,United-States,low_income
24,Federal-gov,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,low_income
25,Private,Assoc-acdm,12,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,low_income
58,Private,HS-grad,9,Divorced,Sales,Other-relative,White,Female,0,0,32,United-States,low_income
28,Self-emp-inc,Assoc-voc,11,Never-married,Sales,Not-in-family,White,Male,0,0,60,United-States,low_income
18,Private,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,16,United-States,low_income
59,Private,7th-8th,4,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,Puerto-Rico,low_income
39,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,low_income
54,Private,Prof-school,15,Never-married,Prof-specialty,Other-relative,White,Female,0,0,65,United-States,low_income
36,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,low_income
37,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,60,United-States,low_income
32,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,low_income
38,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,United-States,low_income
19,Private,HS-grad,9,Separated,Adm-clerical,Own-child,White,Female,0,0,30,United-States,low_income
55,Local-gov,Bachelors,13,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,48,United-States,low_income
30,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,low_income
65,NA,HS-grad,9,Married-civ-spouse,NA,Husband,White,Male,0,0,25,United-States,low_income
44,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,5,United-States,low_income
23,NA,5th-6th,3,Never-married,NA,Not-in-family,White,Male,0,0,50,United-States,low_income
32,Private,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,low_income
28,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Cambodia,low_income
44,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Mexico,low_income
57,State-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,low_income
41,Private,Some-college,10,Divorced,Transport-moving,Not-in-family,White,Male,0,0,60,United-States,low_income
34,Self-emp-not-inc,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,low_income
44,Private,Bachelors,13,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,low_income
